Booking_id,booking_Date,Customer_ID,State,City,Occupation,purpose_of_trip,Destination_place,Hotel_name,Mode_of_transport,Age,Marital_Status,trip_type,days_of_stay,Amount_Spent,booking_channel,Payment_method,repeated_customer,Trip_Score,Destination_Score,Total_Satisfication_Score
1112,26-03-2021,140,Andhra Pradesh,Bapatla,Arts,Leisure,Mysore, Palais de Mahe                 ,Aeroplane,29,Married,Multi-city,6,16400,travel agent,Cash,yes,6,10,8.0
2650,27-12-2022,800,Andhra Pradesh,Visakhapatnam,Arts,Leisure,Agra, The Grand Dragon Ladakh        ,Bus,22,Married,Round-trip,4,14100,meta search,Credit_card,yes,3,7,5.0
2830,23-12-2022,43,Andhra Pradesh,Gudivada,IT,Business,Goa, Ananda in the Himalayas        ,Aeroplane,22,Unmarried,Round-trip,5,18400,travel agent,Credit_card,yes,8,8,8.0
1682,07-05-2023,40,Andhra Pradesh,Machilipatnam,Students,Education,Mysore, Acron Waterfront Resort        ,Bus,13,Unmarried,one-way,0,5800,website,Cash,yes,7,10,8.5
2587,20-08-2021,50,Andhra Pradesh,Nuzvid,IT,Leisure,Coorg, Rambagh Palace                 ,Bus,24,Married,Round-trip,2,13400,website,Cash,yes,9,8,8.5
1184,25-08-2020,43,Andhra Pradesh,Machilipatnam,IT,Leisure,Shimla, The Oberoi Udaivilas           ,Aeroplane,22,Unmarried,Round-trip,3,8900,mobile,Debit_card,yes,3,9,6.0
1149,10-11-2021,146,Andhra Pradesh,Peddapuram,IT,Leisure,Ooty, The Oberoi Amarvilas           ,Ship,31,Unmarried,Round-trip,5,19800,website,Credit_card,no,8,6,7.0
1671,27-02-2021,147,Andhra Pradesh,Palakollu,Finance,Leisure,Madurai, Taj Nadesar Palace             ,Bus,62,Married,Multi-city,10,26800,meta search,Cash,yes,6,10,8.0
1388,07-12-2022,148,Andhra Pradesh,Dharmavaram,Finance,Business,Amritsar, Windermere Estate              ,Aeroplane,51,Married,Round-trip,2,9600,meta search,Credit_card,yes,3,10,6.5
1667,03-12-2022,38,Andhra Pradesh,Pithapuram,IT,Business,Ooty, Savoy - IHCL SeleQtions        ,Aeroplane,20,Married,Round-trip,3,13800,mobile,Cash,yes,10,7,8.5
1672,22-02-2022,43,Andhra Pradesh,Jaggayyapeta,IT,Leisure,Shimla, Mayfair Darjeeling             ,Ship,22,Unmarried,Round-trip,5,14000,travel agent,Debit_card,yes,3,8,5.5
2051,06-09-2022,151,Andhra Pradesh,Renigunta,Arts,Education,Mysore, Suryagarh                      ,Bus,28,Married,one-way,0,7200,mobile,Cash,yes,8,9,8.5
1920,18-04-2023,50,Andhra Pradesh,Gudivada,IT,Leisure,Goa, Lake Palace Resort             ,Ship,24,Married,Round-trip,2,14500,travel agent,Debit_card,yes,6,7,6.5
2852,14-09-2021,41,Andhra Pradesh,Tirupati,IT,Leisure,Coorg, The Himalayan                  ,Aeroplane,29,Unmarried,Round-trip,3,13000,mobile,Cash,yes,9,6,7.5
1713,31-08-2020,154,Andhra Pradesh,Hindupur,Students,Education,Cochin, Palais de Mahe                 ,Aeroplane,7,Unmarried,Round-trip,3,9700,website,Credit_card,yes,9,10,9.5
1388,22-12-2022,155,Andhra Pradesh,Jaggayyapeta,Arts,Leisure,Mahabalipuram, The Grand Dragon Ladakh        ,Bus,26,Unmarried,Round-trip,2,9900,website,Cash,yes,3,9,6.0
1825,09-01-2022,72,Andhra Pradesh,Chilakaluripet,IT,Leisure,Goa, Ananda in the Himalayas        ,Bus,21,Unmarried,Round-trip,5,19000,website,Cash,yes,6,6,6.0
2046,08-02-2022,88,Andhra Pradesh,Tirupati,Finance,Business,Madurai, Acron Waterfront Resort        ,Aeroplane,55,Unmarried,Round-trip,4,10500,meta search,Debit_card,yes,8,10,9.0
2456,30-09-2022,121,Andhra Pradesh,Bapatla,Government-sector,Business,Varanasi, Rambagh Palace                 ,Ship,47,Married,Round-trip,4,13300,website,Cash,yes,8,8,8.0
1400,20-05-2022,7,Andhra Pradesh,Ponnur,IT,Leisure,Shimla, The Oberoi Udaivilas           ,Bus,26,Married,Round-trip,3,13700,website,Credit_card,yes,3,6,4.5
2393,26-10-2020,973,Andhra Pradesh,Nandyal,Government-sector,Leisure,Varanasi, The Oberoi Amarvilas           ,Aeroplane,39,Married,Multi-city,12,20800,travel agent,Debit_card,yes,8,10,9.0
1290,11-01-2021,7,Andhra Pradesh,Eluru,IT,Leisure,Ooty, Taj Nadesar Palace             ,Ship,26,Married,one-way,0,9800,meta search,Credit_card,yes,9,3,6.0
2802,09-10-2021,148,Andhra Pradesh,Rayachoti,Finance,Leisure,Varanasi, Windermere Estate              ,Aeroplane,51,Married,one-way,0,8200,travel agent,Credit_card,yes,10,7,8.5
1503,18-09-2022,163,Andhra Pradesh,Dharmavaram,Finance,Leisure,Amritsar, Savoy - IHCL SeleQtions        ,Ship,58,Married,Round-trip,4,15000,mobile,Credit_card,yes,4,8,6.0
1931,07-08-2020,29,Andhra Pradesh,Tuni,Finance,Business,Varanasi, Mayfair Darjeeling             ,Aeroplane,51,Unmarried,Round-trip,2,13400,meta search,Debit_card,yes,10,7,8.5
2684,22-11-2022,38,Andhra Pradesh,Tadepalligudem,IT,Leisure,Coorg, Suryagarh                      ,Bus,20,Married,one-way,0,5500,meta search,Cash,yes,9,10,9.5
1268,25-08-2022,474,Andhra Pradesh,Kakinada,Government-sector,Business,Amritsar, Lake Palace Resort             ,Aeroplane,57,Unmarried,Round-trip,3,11100,website,Cash,yes,3,9,6.0
1933,13-06-2020,30,Andhra Pradesh,Rajahmundry,IT,Business,Ooty, The Himalayan                  ,Aeroplane,28,Unmarried,Round-trip,5,13000,website,Credit_card,yes,9,7,8.0
1766,20-10-2020,1,Andhra Pradesh,Madanapalle,IT,Leisure,Shimla, Palais de Mahe                 ,Ship,21,Married,Round-trip,3,11500,mobile,Credit_card,yes,4,9,6.5
2692,16-11-2020,43,Andhra Pradesh,Chittoor,IT,Leisure,Coorg, The Grand Dragon Ladakh        ,Aeroplane,22,Unmarried,Multi-city,14,31100,mobile,Debit_card,yes,10,9,9.5
2620,30-10-2022,804,Andhra Pradesh,Tenali,Finance,Leisure,Amritsar, Ananda in the Himalayas        ,Aeroplane,61,Married,Round-trip,4,19200,mobile,Cash,yes,5,6,5.5
2792,04-03-2022,481,Andhra Pradesh,Kovvur,Finance,Leisure,Varanasi, Acron Waterfront Resort        ,Bus,56,Married,Multi-city,12,21300,mobile,Debit_card,yes,9,10,9.5
2822,31-07-2022,30,Andhra Pradesh,Kakinada,IT,Business,Goa, Rambagh Palace                 ,Aeroplane,28,Unmarried,one-way,0,8500,meta search,Cash,yes,8,8,8.0
1345,24-03-2022,21,Andhra Pradesh,Chilakaluripet,Finance,Leisure,Madurai, The Oberoi Udaivilas           ,Aeroplane,55,Married,Round-trip,3,11000,meta search,Debit_card,yes,8,9,8.5
2419,01-09-2021,38,Andhra Pradesh,Rayachoti,IT,Leisure,Shimla, The Oberoi Amarvilas           ,Ship,20,Married,Multi-city,13,32800,travel agent,Cash,yes,5,10,7.5
1111,09-11-2020,21,Andhra Pradesh,Bheemunipatnam.,Finance,Leisure,Amritsar, Taj Nadesar Palace             ,Bus,55,Married,Round-trip,3,8200,travel agent,Credit_card,yes,5,9,7.0
2412,15-05-2022,23,Andhra Pradesh,Chirala,IT,Leisure,Goa, Windermere Estate              ,Ship,25,Married,Round-trip,3,10000,mobile,Cash,yes,8,9,8.5
1974,09-07-2022,481,Andhra Pradesh,Kakinada,Finance,Leisure,Amritsar, Savoy - IHCL SeleQtions        ,Bus,56,Married,Round-trip,3,11000,travel agent,Debit_card,yes,4,9,6.5
1149,29-06-2021,24,Andhra Pradesh,Visakhapatnam,IT,Leisure,Ooty, Mayfair Darjeeling             ,Aeroplane,20,Unmarried,one-way,0,9700,travel agent,Debit_card,yes,10,5,7.5
2452,04-02-2023,997,Andhra Pradesh,Bapatla,Arts,Education,Agra, Suryagarh                      ,Bus,23,Unmarried,Round-trip,4,18400,website,Debit_card,yes,3,8,5.5
1272,01-07-2022,23,Andhra Pradesh,Machilipatnam,IT,Leisure,Coorg, Lake Palace Resort             ,Ship,25,Married,Round-trip,5,12700,meta search,Cash,yes,9,6,7.5
1497,07-04-2021,14,Andhra Pradesh,Sullurpeta,IT,Leisure,Shimla, The Himalayan                  ,Ship,29,Married,Multi-city,13,44500,travel agent,Credit_card,yes,4,1,2.5
1869,05-10-2021,14,Andhra Pradesh,Guntur,IT,Leisure,Ooty, Palais de Mahe                 ,Bus,29,Married,one-way,0,6500,meta search,Cash,yes,9,9,9.0
2467,24-01-2022,933,Andhra Pradesh,Adoni,Arts,Leisure,Mysore, The Grand Dragon Ladakh        ,Bus,23,Married,Multi-city,12,25000,travel agent,Cash,yes,8,10,9.0
2229,19-06-2022,184,Andhra Pradesh,Tadepalligudem,Government-sector,Business,Amritsar, Ananda in the Himalayas        ,Aeroplane,50,Married,Multi-city,8,17100,mobile,Debit_card,yes,3,9,6.0
1553,24-01-2022,30,Andhra Pradesh,Narasaraopet,IT,Business,Shimla, Acron Waterfront Resort        ,Bus,28,Unmarried,one-way,0,8600,mobile,Cash,yes,5,6,5.5
1526,07-05-2020,481,Andhra Pradesh,Renigunta,Finance,Leisure,Amritsar, Rambagh Palace                 ,Bus,56,Married,Round-trip,2,10300,website,Cash,yes,4,10,7.0
1559,19-06-2021,711,Andhra Pradesh,Tuni,Government-sector,Leisure,Srinagar, The Oberoi Udaivilas           ,Bus,59,Married,Multi-city,11,32600,meta search,Cash,yes,5,10,7.5
2878,09-09-2020,188,Andhra Pradesh,Yemmiganur,Finance,Business,Amritsar, The Oberoi Amarvilas           ,Bus,60,Married,Multi-city,13,33100,travel agent,Credit_card,yes,4,10,7.0
2513,08-07-2022,189,Andhra Pradesh,Proddatur,Finance,Leisure,Varanasi, Taj Nadesar Palace             ,Ship,33,Married,Round-trip,3,8400,travel agent,Credit_card,no,9,9,9.0
1504,03-04-2022,50,Andhra Pradesh,Markapur,IT,Leisure,Coorg, Windermere Estate              ,Ship,24,Married,Round-trip,2,11300,website,Cash,yes,9,10,9.5
1793,24-03-2023,23,Andhra Pradesh,Bheemunipatnam.,IT,Leisure,Ooty, Savoy - IHCL SeleQtions        ,Ship,25,Married,Round-trip,4,18100,mobile,Debit_card,yes,10,7,8.5
1005,06-06-2020,92,Andhra Pradesh,Tuni,Government-sector,Business,Amritsar, Mayfair Darjeeling             ,Aeroplane,52,Married,Round-trip,5,10000,travel agent,Credit_card,yes,3,9,6.0
1396,26-10-2021,44,Andhra Pradesh,Amalapuram,Arts,Leisure,Agra, Suryagarh                      ,Ship,30,Unmarried,Round-trip,5,13800,meta search,Debit_card,yes,3,6,4.5
1317,19-02-2021,148,Andhra Pradesh,Kavali,Finance,Leisure,Varanasi, Lake Palace Resort             ,Ship,51,Married,Round-trip,3,9500,mobile,Credit_card,yes,9,10,9.5
1399,28-05-2021,7,Andhra Pradesh,Markapur,IT,Leisure,Shimla, The Himalayan                  ,Bus,26,Married,one-way,0,5000,website,Credit_card,yes,3,10,6.5
1190,07-03-2023,17,Andhra Pradesh,Dharmavaram,IT,Leisure,Goa, Palais de Mahe                 ,Aeroplane,23,Unmarried,one-way,0,6400,travel agent,Credit_card,yes,7,9,8.0
2889,03-04-2023,77,Andhra Pradesh,Narasapuram,Government-sector,Leisure,Srinagar, The Grand Dragon Ladakh        ,Aeroplane,62,Married,Round-trip,5,10300,travel agent,Credit_card,yes,8,9,8.5
2886,25-06-2022,198,Andhra Pradesh,Eluru,Government-sector,Leisure,Varanasi, Ananda in the Himalayas        ,Ship,53,Married,Round-trip,4,15900,website,Credit_card,yes,9,6,7.5
2560,28-07-2020,628,Andhra Pradesh,Tadepalligudem,Government-sector,Business,Srinagar, Acron Waterfront Resort        ,Ship,56,Married,Round-trip,5,16000,mobile,Cash,yes,6,6,6.0
1350,01-03-2022,76,Andhra Pradesh,Yemmiganur,Government-sector,Leisure,Srinagar, Rambagh Palace                 ,Bus,63,Married,Round-trip,4,11900,travel agent,Debit_card,yes,8,9,8.5
2841,13-02-2021,201,Andhra Pradesh,Gudur,Finance,Business,Amritsar, The Oberoi Udaivilas           ,Aeroplane,38,Married,Round-trip,2,8400,meta search,Credit_card,yes,3,10,6.5
2639,07-10-2022,79,Andhra Pradesh,Kakinada,IT,Leisure,Goa, The Oberoi Amarvilas           ,Aeroplane,25,Unmarried,one-way,0,7200,website,Credit_card,yes,7,9,8.0
2476,09-05-2023,62,Andhra Pradesh,Rayachoti,IT,Leisure,Goa, Taj Nadesar Palace             ,Bus,27,Married,Round-trip,2,10800,mobile,Credit_card,yes,6,9,7.5
2494,27-02-2023,552,Andhra Pradesh,Madanapalle,Government-sector,Leisure,Varanasi, Windermere Estate              ,Aeroplane,58,Married,Multi-city,9,17700,travel agent,Debit_card,yes,9,9,9.0
1341,30-11-2020,201,Andhra Pradesh,Rayachoti,Finance,Leisure,Varanasi, Savoy - IHCL SeleQtions        ,Ship,38,Married,Round-trip,3,10700,mobile,Cash,yes,8,9,8.5
2158,17-12-2020,62,Andhra Pradesh,Yemmiganur,IT,Leisure,Goa, Mayfair Darjeeling             ,Bus,27,Married,Round-trip,5,19700,mobile,Debit_card,yes,7,6,6.5
2901,24-09-2020,1,Andhra Pradesh,Hindupur,IT,Leisure,Goa, Suryagarh                      ,Ship,21,Married,Round-trip,2,13500,meta search,Debit_card,yes,6,7,6.5
1581,11-01-2023,208,Andhra Pradesh,Ongole,Finance,Business,Varanasi, Lake Palace Resort             ,Ship,45,Married,Multi-city,14,25900,mobile,Credit_card,yes,9,9,9.0
2741,21-06-2021,30,Andhra Pradesh,Adoni,IT,Leisure,Ooty, The Himalayan                  ,Bus,28,Unmarried,one-way,0,6900,meta search,Credit_card,yes,9,10,9.5
2314,31-12-2020,17,Andhra Pradesh,Madanapalle,IT,Leisure,Coorg, Palais de Mahe                 ,Bus,23,Unmarried,Round-trip,2,13900,mobile,Debit_card,yes,9,8,8.5
2306,02-03-2022,766,Andhra Pradesh,Pithapuram,Finance,Leisure,Varanasi, The Grand Dragon Ladakh        ,Aeroplane,52,Married,Round-trip,5,17600,meta search,Debit_card,yes,8,7,7.5
1253,27-07-2021,878,Andhra Pradesh,Rajahmundry,Finance,Leisure,Varanasi, Ananda in the Himalayas        ,Aeroplane,43,Married,Round-trip,2,7500,mobile,Debit_card,yes,10,10,10.0
2564,16-05-2020,163,Andhra Pradesh,Chilakaluripet,Finance,Leisure,Amritsar, Acron Waterfront Resort        ,Bus,58,Married,one-way,0,5400,mobile,Credit_card,yes,4,9,6.5
2346,25-02-2021,37,Andhra Pradesh,Eluru,IT,Leisure,Ooty, Rambagh Palace                 ,Bus,30,Unmarried,Round-trip,2,8900,mobile,Cash,yes,9,9,9.0
1951,04-09-2022,215,Andhra Pradesh,Narasapuram,Government-sector,Leisure,Varanasi, The Oberoi Udaivilas           ,Aeroplane,64,Married,one-way,0,9800,travel agent,Debit_card,yes,8,5,6.5
1131,08-03-2023,5,Andhra Pradesh,Ongole,IT,Business,Goa, The Oberoi Amarvilas           ,Aeroplane,24,Unmarried,Round-trip,2,10200,travel agent,Cash,yes,7,9,8.0
2806,06-10-2022,41,Andhra Pradesh,Nuzvid,IT,Leisure,Shimla, Taj Nadesar Palace             ,Bus,29,Unmarried,Round-trip,2,9700,mobile,Debit_card,yes,4,9,6.5
2640,15-06-2022,128,Andhra Pradesh,Srikakulam,Government-sector,Leisure,Srinagar, Windermere Estate              ,Ship,48,Married,one-way,0,9700,travel agent,Credit_card,yes,9,4,6.5
2696,03-03-2023,481,Andhra Pradesh,Rayachoti,Finance,Leisure,Varanasi, Savoy - IHCL SeleQtions        ,Aeroplane,56,Married,Multi-city,15,35800,meta search,Cash,yes,9,9,9.0
2163,19-01-2023,552,Andhra Pradesh,Kurnool,Government-sector,Leisure,Srinagar, Mayfair Darjeeling             ,Aeroplane,58,Married,one-way,0,9200,travel agent,Debit_card,yes,9,1,5.0
2166,12-08-2021,221,Andhra Pradesh,Bheemunipatnam.,Finance,Leisure,Madurai, Suryagarh                      ,Aeroplane,40,Unmarried,Multi-city,10,34400,website,Debit_card,no,7,10,8.5
2321,28-09-2022,633,Andhra Pradesh,Kurnool,Finance,Business,Madurai, Lake Palace Resort             ,Ship,59,Married,Round-trip,2,8700,meta search,Cash,yes,8,9,8.5
1063,16-11-2020,37,Andhra Pradesh,Gudur,IT,Leisure,Ooty, The Himalayan                  ,Ship,30,Unmarried,one-way,0,6300,mobile,Debit_card,yes,10,10,10.0
1880,20-06-2022,79,Andhra Pradesh,Tenali,IT,Leisure,Coorg, Palais de Mahe                 ,Bus,25,Unmarried,one-way,0,6000,website,Cash,yes,9,9,9.0
1513,07-10-2022,50,Andhra Pradesh,Kovvur,IT,Leisure,Coorg, The Grand Dragon Ladakh        ,Ship,24,Married,Multi-city,15,27700,travel agent,Debit_card,yes,9,10,9.5
2090,09-05-2021,20,Andhra Pradesh,Gudur,IT,Leisure,Ooty, Ananda in the Himalayas        ,Bus,28,Married,one-way,0,9100,meta search,Cash,yes,9,1,5.0
2506,11-04-2023,44,Andhra Pradesh,Narasapuram,Arts,Education,Agra, Acron Waterfront Resort        ,Ship,30,Unmarried,one-way,0,8100,mobile,Cash,yes,5,7,6.0
1138,23-01-2023,1,Andhra Pradesh,Rayachoti,IT,Leisure,Ooty, Rambagh Palace                 ,Bus,21,Married,Round-trip,3,13500,mobile,Credit_card,yes,10,7,8.5
1311,31-05-2021,229,Andhra Pradesh,Nandyal,Government-sector,Leisure,Amritsar, The Oberoi Udaivilas           ,Ship,36,Unmarried,Round-trip,5,16300,travel agent,Credit_card,no,3,6,4.5
2577,23-10-2021,878,Andhra Pradesh,Anantapur,Finance,Leisure,Madurai, The Oberoi Amarvilas           ,Bus,43,Married,Round-trip,4,13000,meta search,Credit_card,yes,6,6,6.0
1540,04-09-2020,76,Andhra Pradesh,Kavali,Government-sector,Leisure,Varanasi, Taj Nadesar Palace             ,Bus,63,Married,one-way,0,6600,website,Cash,yes,9,9,9.0
2476,04-06-2021,895,Andhra Pradesh,Bhimavaram,Finance,Leisure,Varanasi, Windermere Estate              ,Bus,54,Unmarried,Round-trip,2,14700,travel agent,Cash,yes,9,7,8.0
1307,05-11-2021,652,Andhra Pradesh,Ponnur,Finance,Leisure,Varanasi, Savoy - IHCL SeleQtions        ,Bus,65,Married,one-way,0,5900,mobile,Credit_card,yes,10,10,10.0
1972,08-02-2023,234,Andhra Pradesh,Chilakaluripet,Students,Education,Kanyakumari, Mayfair Darjeeling             ,Aeroplane,16,Unmarried,one-way,0,5700,mobile,Credit_card,yes,7,10,8.5
2827,28-05-2023,7,Andhra Pradesh,Kovvur,IT,Leisure,Goa, Suryagarh                      ,Aeroplane,26,Married,Round-trip,2,9500,travel agent,Cash,yes,7,9,8.0
2652,27-04-2022,944,Andhra Pradesh,Proddatur,Government-sector,Leisure,Varanasi, Lake Palace Resort             ,Ship,61,Married,Round-trip,2,13300,mobile,Debit_card,yes,10,6,8.0
2425,27-06-2021,27,Andhra Pradesh,Bheemunipatnam.,IT,Business,Coorg, The Himalayan,Bus,30,Married,one-way,0,9900,mobile,Debit_card,yes,10,1,5.5
2224,16-12-2020,73,Andhra Pradesh,Chittoor,IT,Leisure,Shimla, Palais de Mahe                 ,Aeroplane,27,Unmarried,Round-trip,5,16800,meta search,Credit_card,yes,5,8,6.5
1873,26-09-2021,239,Andhra Pradesh,Bapatla,Finance,Leisure,Amritsar, The Grand Dragon Ladakh        ,Aeroplane,64,Married,Round-trip,2,14400,travel agent,Cash,yes,5,8,6.5
2373,21-10-2020,23,Andhra Pradesh,Pithapuram,IT,Business,Ooty, Ananda in the Himalayas        ,Ship,25,Married,Multi-city,13,27900,mobile,Credit_card,yes,8,10,9.0
2268,04-10-2021,140,Andhra Pradesh,Narasaraopet,Arts,Leisure,Agra, Acron Waterfront Resort        ,Ship,29,Married,Multi-city,15,39400,travel agent,Debit_card,yes,5,9,7.0
1522,09-10-2020,34,Andhra Pradesh,Anantapur,Arts,Education,Mahabalipuram, Rambagh Palace                 ,Bus,28,Unmarried,Multi-city,14,26900,travel agent,Credit_card,yes,5,9,7.0
1600,01-11-2020,155,Andhra Pradesh,Gudur,Arts,Education,Mysore, The Oberoi Udaivilas           ,Bus,26,Unmarried,one-way,0,9700,mobile,Credit_card,yes,7,1,4.0
2802,25-11-2021,41,Andhra Pradesh,Ongole,IT,Business,Goa, The Oberoi Amarvilas           ,Ship,29,Unmarried,one-way,0,5800,travel agent,Credit_card,yes,7,9,8.0
2986,17-02-2022,5,Andhra Pradesh,Ponnur,IT,Business,Coorg, Taj Nadesar Palace             ,Ship,24,Unmarried,Round-trip,2,7600,website,Cash,yes,9,9,9.0
1944,28-12-2020,786,Andhra Pradesh,Srikakulam,Arts,Education,Mysore, Windermere Estate              ,Bus,27,Unmarried,Round-trip,2,11100,website,Debit_card,yes,6,10,8.0
2624,24-12-2020,154,Andhra Pradesh,Bhimavaram,Students,Education,Mysore, Savoy - IHCL SeleQtions        ,Ship,7,Unmarried,Round-trip,4,10000,travel agent,Cash,yes,8,9,8.5
1862,22-07-2022,53,Andhra Pradesh,Proddatur,Arts,Leisure,Agra, Mayfair Darjeeling             ,Ship,26,Married,Round-trip,4,10300,travel agent,Credit_card,yes,5,10,7.5
1368,03-07-2021,933,Andhra Pradesh,Anantapur,Arts,Leisure,Mahabalipuram, Suryagarh                      ,Aeroplane,23,Married,Multi-city,15,34900,mobile,Debit_card,yes,3,9,6.0
1476,30-03-2021,924,Andhra Pradesh,Adoni,Government-sector,Leisure,Varanasi, Lake Palace Resort             ,Aeroplane,60,Married,Multi-city,14,30300,website,Debit_card,yes,10,9,9.5
1126,16-07-2022,38,Andhra Pradesh,Tuni,IT,Leisure,Coorg, The Himalayan                  ,Aeroplane,20,Married,Round-trip,2,9900,website,Debit_card,yes,9,10,9.5
1552,30-05-2023,45,Andhra Pradesh,Jaggayyapeta,IT,Leisure,Coorg, Palais de Mahe                 ,Ship,26,Unmarried,Round-trip,2,7700,website,Cash,yes,8,10,9.0
1226,21-08-2021,253,Andhra Pradesh,Dharmavaram,Government-sector,Leisure,Varanasi, The Grand Dragon Ladakh        ,Aeroplane,57,Married,Round-trip,2,8300,website,Debit_card,yes,10,9,9.5
1811,01-08-2020,73,Andhra Pradesh,Eluru,IT,Business,Goa, Ananda in the Himalayas        ,Ship,27,Unmarried,one-way,0,7100,mobile,Cash,yes,6,9,7.5
2497,25-02-2023,50,Andhra Pradesh,Jaggayyapeta,IT,Leisure,Shimla, Acron Waterfront Resort        ,Ship,24,Married,Round-trip,4,18600,meta search,Cash,yes,3,7,5.0
1092,30-09-2021,256,Andhra Pradesh,Tenkasi,Finance,Leisure,Varanasi, Rambagh Palace                 ,Aeroplane,50,Married,one-way,0,6100,website,Credit_card,yes,10,10,10.0
1553,11-03-2022,999,Andhra Pradesh,Proddatur,Arts,Leisure,Agra, The Oberoi Udaivilas           ,Bus,20,Unmarried,Round-trip,3,14800,mobile,Cash,yes,4,7,5.5
2124,14-04-2022,48,Andhra Pradesh,Bapatla,Finance,Leisure,Madurai, The Oberoi Amarvilas           ,Bus,36,Married,Round-trip,3,10800,travel agent,Cash,yes,8,9,8.5
2593,22-11-2022,259,Andhra Pradesh,Kadapa,Finance,Business,Amritsar, Taj Nadesar Palace             ,Bus,60,Unmarried,Round-trip,5,14200,travel agent,Debit_card,no,5,8,6.5
2624,10-11-2021,41,Andhra Pradesh,Ongole,IT,Leisure,Coorg, Windermere Estate              ,Aeroplane,29,Unmarried,Round-trip,4,17300,website,Debit_card,yes,9,6,7.5
1098,11-10-2022,950,Andhra Pradesh,Sullurpeta,Finance,Leisure,Amritsar, Savoy - IHCL SeleQtions        ,Ship,57,Married,Round-trip,2,9600,mobile,Debit_card,yes,5,9,7.0
2161,23-12-2021,140,Andhra Pradesh,Jaggayyapeta,Arts,Leisure,Mahabalipuram, Mayfair Darjeeling             ,Ship,29,Married,Multi-city,15,31900,meta search,Cash,yes,5,9,7.0
2163,11-01-2021,50,Andhra Pradesh,Nuzvid,IT,Business,Goa, Suryagarh                      ,Bus,24,Married,Round-trip,3,7600,mobile,Credit_card,yes,8,10,9.0
2373,02-11-2022,882,Andhra Pradesh,Peddapuram,Finance,Leisure,Madurai, Lake Palace Resort             ,Ship,50,Unmarried,Round-trip,4,19300,mobile,Debit_card,yes,6,7,6.5
2685,17-05-2021,92,Andhra Pradesh,Tadipatri,Government-sector,Leisure,Varanasi, The Himalayan                  ,Bus,52,Married,Round-trip,5,16500,travel agent,Credit_card,yes,8,6,7.0
1492,22-10-2021,253,Andhra Pradesh,Sullurpeta,Government-sector,Leisure,Srinagar, Palais de Mahe                 ,Bus,57,Married,Round-trip,5,13100,mobile,Cash,yes,7,8,7.5
